NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190002876991,2019,5300108,Brasília,53,DF,39,F,1,2,1,3164209,São Romão,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1,1,1,1,505,509,514,518,398.9,498.1,481.6,433.7,BEACECADDDEBBEEDEADDDDBDDCBBBCAACDBEEEDCABDDA,DCBCCEEDDBAAAABABDDDBCCEDEBCBBCABDBACEDEEAEEC,99999ACDABBCADEBBAABDAADDEDBDEEBADDBEDEACDCBDEDBBC,ABCEBCDAABECAEEDDADCDDCDDAEAECDACAEACBDCADACD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,100,80,100,80,440,B,B,A,A,5,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,B,D,A,B,B
190002905484,2019,5300108,Brasília,53,DF,47,F,1,3,1,3164209,São Romão,31,MG,1,10,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1,1,1,1,504,509,514,516,463.6,540.7,547.4,395.4,BECCEEBEEADEDDADCECDADCEBACBBDBDADDBCDBADEBCB,BCABAAEDABCAADEDEAECBAEECCEEABEBACCDEEDBBAEBD,EDAAE99999BABEBBBCEEDADDDDDEDECBDEEBBCEAAE*CDEAEEE,EEBACACBACDCBEADCAEACAABAEDDABCDEBCBCBBAADDCC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,140,120,140,120,100,620,B,B,C,B,7,B,A,B,E,B,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A
190002979701,2019,5300108,Brasília,53,DF,22,F,1,1,1,3164209,São Romão,31,MG,1,5,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1,1,1,1,506,510,513,517,503.2,548.9,535,562.6,DEDDCAAEABECBCDBDEBABAEBCDDBCECACBBACAEEDECAB,EEACEEABADBDDEAAADABDBECECBDDCBECACCECBECBDDB,ADBBE99999ABDCCBCAEBECDCEBAABCADEDACDEADABEECDBCED,AECDBDEBCDACECEBADACBDDECEAECBDBADABDBEEABCEC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,160,200,160,160,200,880,F,E,D,D,5,C,A,B,C,A,A,B,B,B,B,B,A,A,B,A,A,E,A,B,B
190003013036,2019,5200258,Águas Lindas de Goiás,52,GO,33,M,2,1,1,3164209,São Romão,31,MG,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200258,Águas Lindas de Goiás,52,GO,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,A,2,E,A,C,C,B,A,B,A,A,A,B,A,B,B,B,A,C,A,B,B
190003015636,2019,5217609,Planaltina,52,GO,29,F,1,4,1,3164209,São Romão,31,MG,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217609,Planaltina,52,GO,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,B,A,A,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003134934,2019,3106200,Belo Horizonte,31,MG,22,M,1,3,1,3164209,São Romão,31,MG,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,F,B,B,3,C,A,B,C,A,B,B,A,B,A,B,A,B,C,B,A,D,B,B,B
190003154530,2019,3143302,Montes Claros,31,MG,17,M,1,2,1,3164209,São Romão,31,MG,2,0,2,1,0,31081264,3143302,Montes Claros,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,1,1,1,1,505,507,511,518,500.5,0,0,381.5,DABBCDBBACCCBACBAAADBCEBABABCDDCBAECEADDEAAEE,.............................................,99999.............................................,ADACEBDBDCCBCAAEABBBBACDDBACBBADCDDADBDEBECEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,80,100,0,420,E,G,B,D,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190003157597,2019,3164209,São Romão,31,MG,18,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,31082767,3164209,São Romão,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,427.6,439.1,488.6,545.8,DBBCCDEBCDACACABDCDBACDAC*EBE*DEBADECEBDDCAAE,AEABCBBDCACEACABEBDCDBDABDABDCDCADEADAECDBEBB,BCACD99999EABEDBCCECCDDDEEDACABADBDCCDECECBBCACEEA,EDBCADCCADEACBEECBABEECADDBEACDECABBCEDAECAEB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,200,120,120,160,720,H,G,D,D,3,E,A,B,D,B,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190003161786,2019,3145208,Nova Serrana,31,MG,20,F,1,3,1,3164209,São Romão,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145208,Nova Serrana,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,C,B,B,5,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190003164426,2019,3164209,São Romão,31,MG,44,M,1,3,1,3164209,São Romão,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,A,2,C,A,C,D,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
190003358926,2019,4107652,Fazenda Rio Grande,41,PR,22,M,1,2,1,3164209,São Romão,31,MG,1,4,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106902,Curitiba,41,PR,1,1,1,1,504,510,513,516,523.9,391.2,442.7,388.9,CBCCADEEBDBEBDDECEBDABDEDECBCCDECCDCCBDADAACA,DBADCCEDDADEAEDAECACBAEBBDAEDBCAEAEDACDBDADEE,99999BEBEDCBBCAACCDECBEAEECADEECCAACECEBBDCEECEDBA,BABEBDCECECCBCCBEBEDABBEAEBAABECEBECEEEADDABB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,100,120,80,120,80,500,B,D,A,A,2,D,A,B,D,A,A,B,B,B,A,A,A,A,B,A,A,C,A,B,B
190003458018,2019,3164209,São Romão,31,MG,17,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,31346225,3164209,São Romão,31,MG,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,424.8,452.8,486.1,437.7,BADBBEECBEDDBDDEBEDBDCDDCCABCABDDCDBDEDADCADD,DCCACBBDCEAACDBBBCBCBDBEACEBAAEEDDCAABEAACCBE,DAABA99999ADDACDCBCDEBDCACAEBAECEDBAAEDEEBDEAACBED,DCCCBBCCADEDEDCAABAADBEABBCEBAADBECBCADADEDEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,60,540,A,D,A,A,3,A,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003468183,2019,3164209,São Romão,31,MG,18,F,1,1,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,419.6,419.4,488.5,441.7,EAABCCBBBDAAEEAEAABBBABDABAEBAAABBBDBEBADBBCC,ABCBCBEABCCAAAABEBBEBDBCAAAABBBBBABBBAAAAAAAA,99999EEEAABBBBCECCCCACECBEAAAEEAAADACDEAEDBAADADEA,ADCABABAAACCCBABAEEEEEECDCDBAAEAABCDEAEBCAADD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,120,120,120,100,560,B,E,A,D,2,B,A,B,C,A,B,B,A,B,A,B,A,A,B,B,A,C,A,A,A
190003468219,2019,3143302,Montes Claros,31,MG,27,F,2,3,1,3164209,São Romão,31,MG,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,1,1,1,1,506,509,514,517,574.1,506,566.6,500.3,DDAEADACEDACBDEEDCBCEEDADEBBDEDDBDCDBCAECBCDD,CABBAECCDBAAAABDDAEDBDEECCDECAAABDAECEEDDAEAD,99999ACBBABAECBCECEBDACDDDECDECADDADBCEACECAAAAEEB,DEADEBACAEABCECBADACDDCAACCEBDDBADABCBECDECEB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,100,120,80,540,A,B,A,B,2,D,A,B,C,B,B,B,A,B,B,B,A,A,A,A,A,C,A,B,B
190003477551,2019,3143302,Montes Claros,31,MG,24,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,31081744,3143302,Montes Claros,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,1,1,1,1,503,507,511,515,372.2,401.3,366.6,367.1,BCEEDBBCDAEDCCCDDDCCDBBCDEEBBBBBBDAADCCBCEDAA,DCBDAEAADBBBEBACBACBAABCDBBEDACEEDCDCADAECECB,ADDBB99999CDEACCCAECBDCCEACCECECEBBAAEDCCCEEBDCCBC,CABDBDBCECCBCCEBECECCBBCACDAADECEDBAAB*ABCDCB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,3,0,0,0,0,0,0,A,B,A,A,13,B,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,D,A,A,A
190003493700,2019,3129806,Ibirité,31,MG,29,F,0,0,1,3164209,São Romão,31,MG,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129806,Ibirité,31,MG,1,1,1,1,505,507,511,518,382.7,380.6,412.2,449.8,AADEDEADBBDBAECCCBDEEBAEBCEEBAAABDECEDCAEEDDA,EBAADBEABBBDEECCAADDBABEDCCECABBEDDBAADAECEAD,99999BBECDBBCBCDAEDBAEEEACBCAEDECBEAAEEABECBBBCADD,CADBACEAABAACDADDBEEEECADCABAADECEBBEEDECECAD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,120,100,120,140,580,C,B,A,A,2,E,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,B,A
190003493900,2019,3164209,São Romão,31,MG,17,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,504,507,511,516,444.4,403.4,448.5,412.5,DABAEACBBDBCDDACBADADACBADBBBDCACBDCACDACACCD,ECDBBAADCBECCDDACADCEACBBECBAABDACDBEACEDADCB,99999CBADCEAADCBAADDADECCAEEEADDDBDBADDACDCBCCDCDC,AEACADAECACEDCEBAEABCDAEABDAEDCEDBABDDBCDEDEA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,120,180,120,120,60,600,C,E,A,A,5,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,A
190003493904,2019,3143302,Montes Claros,31,MG,26,M,2,3,1,3164209,São Romão,31,MG,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,1,1,1,1,504,508,512,516,436.8,512,483,453.7,AACAADDEACAADDBABABEEBCBDDDBBEABEBDBEBACBEBEB,AAACAA*DDEEEACDADBDABABAAADDBBEABEEBCEBACCECB,99999ECCAECDEAAEECBCCEADCCDEEAADBDECCDCEDEBCAADEDD,CBBCDBBEBEBBBCBCBCBBCEACDDAACDADEEDCEBACBBEBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,100,120,120,80,100,520,B,E,B,D,2,D,A,B,C,B,B,B,A,B,B,B,A,A,A,A,A,C,A,B,B
190003499738,2019,3164209,São Romão,31,MG,18,M,1,3,1,3164209,São Romão,31,MG,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,504,507,511,516,389.1,356.1,469.6,563.1,ECDDEADADBCADCCDABDDDDBEDABCEACBBDCDCABECBECC,EDCACEAABBEBDACCBAEDDCEBBBBECBDBACDBBCDAABACA,99999ECADBCCBDADAABCDD*DCBEBECECEDEAEBDDACBABDECBD,CDCDCBACDDCBEBBDBAEADBDBADAEDACDCBEDDAADBACDA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,80,120,80,80,20,380,D,D,A,A,3,B,A,B,D,B,B,B,A,A,A,A,A,A,B,B,A,D,A,B,B
190003502727,2019,3170008,Ubaí,31,MG,19,F,1,2,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,459.5,449.9,499,563.2,EDCCACAEDBECBDBCBEBEEABDEDABEEDBCABCCABBDABED,DBADACDBBCBEDBAAAADBECABBBBEEBDAAAECCEDABBDBB,99999DEAEEDEDABCEACEEBDADEAEDECDDEACCCAAEDEEECDABC,EEDEEAEEBDCEDBDCAECCADEBAEBEDDAAEDAAEBCAADCDB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,80,120,120,120,0,440,B,C,A,A,4,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003511749,2019,3164209,São Romão,31,MG,19,F,1,0,1,3164209,São Romão,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,400.1,442.6,490.7,386.8,EEDACAABBDEEBBDAEDDBDCDBEECDEEDDDDECDABDCCADE,DBDACBBACAECBCDBEBEBADBCECCBBDBBBDCCDDDEECDAE,DAADC99999CCCBDEACEEECBAEBAEE*EEBBBCEDEBECABCACAED,EAACBCABAEDBCECDCADAABEBACDDADDDDEACCDAB*EEDB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,60,540,C,E,B,A,3,A,A,B,D,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
190003511756,2019,3164209,São Romão,31,MG,18,M,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,31082767,3164209,São Romão,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,G,B,D,4,B,B,B,C,B,A,B,A,B,B,A,A,A,B,B,A,E,A,B,B
190003520542,2019,3164209,São Romão,31,MG,21,F,1,3,1,3164209,São Romão,31,MG,1,4,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,403.8,441.1,486.9,391.6,DBABBEDDEDDDCDABDCBBCBCDDECDDCCBBDAADCDCCACBA,CCAEACCCBAACCBDABDECEBBCADDAEEAABDBDABDDCECAE,99999DDEAABBCBDBBAACAACCEEACAECEAACEAEEADCCADCBCBA,CCBDCBBCADEACCECACCCCEBBACDBECDBBECDACACACCDE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,120,120,120,120,80,560,C,C,A,D,7,E,A,B,C,B,B,B,B,B,A,B,A,A,B,B,A,E,A,B,B
190003520770,2019,3164209,São Romão,31,MG,20,F,1,2,1,3164209,São Romão,31,MG,1,3,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,454.5,483.2,464.1,365.1,BCCABDACEDECBDADAEDCACCDAEDCACEBCDCACDBEBCDEB,CDCDADEACDDBAEADABEAEDBEABDADBCDCBDACBADCBCDC,99999DBCEDAADCAEACBCBADCDACDACEBCACAADBECBCAEEACCB,AADCBDECEAECEDAACDAECCEBCACCDEBAEBD*CEDDBACDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,40,40,60,0,220,A,B,F,F,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
