NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190004555666,2019,3164209,São Romão,31,MG,19,M,1,0,1,3164209,São Romão,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,F,F,8,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190004629638,2019,3164209,São Romão,31,MG,30,F,1,3,1,3164209,São Romão,31,MG,1,12,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,6,C,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B
190004632553,2019,3164209,São Romão,31,MG,18,F,1,1,1,3170206,Uberlândia,31,MG,2,0,2,1,0,31082767,3164209,São Romão,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134400,Iturama,31,MG,1,1,1,1,503,508,512,515,418.1,416.9,483.7,554.3,CEDECCBDEBACCABADDEACBCDCABEAADBEBEEBCCADAEDB,EBDABCCBB*CEABAEBDDDADBDACBDCECCBADCBCBDEDAAA,99999ECABAEACEBABEACCACAEEAADEDABEAAACECEBBBCADBCD,EADBCDBDBECAEDAACBDCEEAECACBAEEBDACBDAECCBBEA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,100,120,120,120,100,560,H,D,C,B,8,C,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,E,A,A,B
190004633020,2019,3164209,São Romão,31,MG,23,F,1,3,1,3164209,São Romão,31,MG,1,5,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,336.1,398.8,429.3,392.2,CACDEDCDACCCBDAECACEACDADCDDEECAAADABCABADEAA,C*CCAABDCBAAAECBBACECACCABCCCCACDAACBCDAAAACC,ADDCC99999CCADBEEAEEACDEBDBBDCAEDBADBBAADADECEBADC,BEECAECCBBAACECCA*ECAEEEEBDADBEAADEAECEACACCB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,80,100,0,420,H,B,B,A,3,C,A,C,C,B,A,B,B,A,A,A,A,A,B,B,A,C,A,A,A
190004655950,2019,3164209,São Romão,31,MG,16,F,1,1,1,3164209,São Romão,31,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,527.8,532.9,523.6,476.4,ABDBDACDCEBEDEAEBEABCACBBAACADBBBEABEADEDDDEC,ABACACBCAACBCCABDCEABDEBACBBEAEEABECBDBABACEC,99999EDCDBDDCBAEACACCDECCEACEDCAEBEAAECBECACCADACD,DBCCBECDCBEBCABECADBAAEBAACEACEBEDEBBACEBDCEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,140,120,100,120,40,520,E,E,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190004662147,2019,3164209,São Romão,31,MG,19,F,1,3,1,3548708,São Bernardo do Campo,35,SP,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,504,507,511,516,405.2,417.2,463.4,505.1,BDCCEEADCAEBEBAECADEDEBADCBADBDCEABBBDEBCABEC,DEACCAABEDDAEBEADCECADEBBCDAADABECDEECABCADDE,99999EBAACDCBDBEACCBDA.DBBEEBEEECDCAABACACBDEAEDAC,DACEABCCDCBCABBBBCEACBDDBECABCCBEBABDCBDADCBD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,100,60,60,100,20,340,C,E,A,D,4,C,A,C,D,B,B,B,A,B,A,B,B,A,B,A,A,C,A,A,B
190004971663,2019,3164209,São Romão,31,MG,25,F,2,1,1,3164209,São Romão,31,MG,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,459.7,519,565,418.7,ADCDDBAADDDEBDCBABBCDCBEADADBEECCDEADDCEBCBDA,AEECBDDBBABBABCBEDAEAEEAECDCCDCBAAEDAECDEBACD,99999DEACCABBCACEAAECBDBBAAAACBCEEACDEDEBABCCAAACA,DBCAEDBBADDABDEBEECDABCCEEBDBEBCEDDCEBCBDECCB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,100,120,120,100,40,480,B,C,B,B,6,C,A,C,E,A,A,B,A,A,A,A,A,A,B,A,A,E,A,A,B
190004974140,2019,3164209,São Romão,31,MG,21,F,1,3,1,3164209,São Romão,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,1,1,0,,510,513,,,481.1,407.6,,,AADDAEDCBAAEACAEBECCCCDACACDCAAECDDCEADABDDCB,99999CDCEBABCDEEBDDDDDCBADDADECCCCDDAADBCDADDAADEA,,1,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1,80,40,40,100,0,260,B,C,A,A,5,A,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190004974964,2019,3164209,São Romão,31,MG,31,F,1,3,1,3151206,Pirapora,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,504,507,511,516,453.4,458.3,394.2,396.4,AECEEEAEEBBDDEABCEDDCBCABACBEEDEADBABAADBEAEB,ECCAABAAABDEDCACBACBDAEACDBDAADBBCAEBBADDBEBA,99999BEABCBAEDEEABEEAACDECCACEBBDDBAEADBAEBACDACDA,CABDAAAEADBCBBBBBCEAADCEABABEAEDBBCAEAEDDDBCE,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,140,120,120,100,0,480,D,D,A,A,2,A,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190004986741,2019,3164209,São Romão,31,MG,31,M,1,3,1,3164209,São Romão,31,MG,1,12,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,393.4,424.2,415,496.5,AAAAAAAAAAAAAAAAAAA*AAAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,99999AAAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,100,120,80,540,B,C,A,A,1,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190005265398,2019,3164209,São Romão,31,MG,21,M,1,3,1,3151206,Pirapora,31,MG,1,4,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,612.4,542.1,602.8,702.5,DEAECBDAEEDEBECDDCBDACEDCEAABBDDAEADCBBECCEDB,AAECCEDCCBBDCBCACCABBEAAECEBEBBACECAAECBBBDCB,99999DAACAABCCBCDAAECCDBBDADDCADBCDDDEAEBAECBDDCCC,AECACAECEBADDCCBACCBCDAACECCADCAEACCCBEACDEEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,160,200,180,180,160,880,E,G,D,D,4,H,A,B,B,B,A,B,A,B,A,A,A,A,B,A,B,D,A,B,B
190005271359,2019,3164209,São Romão,31,MG,18,M,1,3,1,5300108,Brasília,53,DF,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,479.2,509.9,526.6,478.2,CDBDAEEDADCEBBCCBBEDBDADDBCDCBDDEABCCBBEDDDCB,CDEECBBCCACCBDEBEACABBECAEBACCDEADCEABDBBBECB,99999ABCEBDDCBCDEDEBADADCDACAECBACBEECDACDCDCACEDC,EABECCDBACADBEDEDECBBDACAEBEBEBBEEDAECECDBCEE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,100,80,120,120,20,440,B,B,A,A,4,B,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
190005271540,2019,3164209,São Romão,31,MG,17,F,3,2,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,6,C,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
190005274280,2019,3164209,São Romão,31,MG,16,F,1,3,1,3550308,São Paulo,35,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,504,507,511,516,450.7,516.3,511.9,489.2,DAECCDBBEBCADDABBCABDBCEBCEAADDECCECAAECCEBB*,CEBCABCCBBBEADEEECCDCBCCEABCBDEBECAEDCEDADDCB,99999CCABDDCBADAAEABDADEEAEABCBCADEAEBDAEDDAACBBDE,CEDEDBBEABACEEAAADEBDEDDABDACABAEAAECACBBDEBB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,120,140,120,100,120,600,H,B,B,B,4,C,A,C,D,B,A,B,B,B,A,B,A,A,C,B,A,E,A,A,B
190005280974,2019,3164209,São Romão,31,MG,25,F,1,3,1,3164209,São Romão,31,MG,1,8,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,499.9,467.7,475.5,493.2,ADCDCDBEDCACBEDCACBCEECBBEADDADEDBCBCCEBCAEAC,CEBDCEDBAADBAAADECDBCDEBABDECEAEDCECACAEDBCCE,99999DCEBCCADDBBCADCCAEBDAACECCEEEEDDEBEBADECDAEDE,ABBBDBEACBEECDCBCBCDACDDBBACDECBCDCBABBBDDAAE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,100,80,100,120,40,440,A,G,F,D,4,E,A,B,C,B,B,B,A,A,A,A,A,A,B,B,A,B,A,B,B
190005298874,2019,3164209,São Romão,31,MG,18,F,1,3,1,3109402,Buritizeiro,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,511.8,541,518.9,577.2,CBDADCDECDBADBDABDABBDDECBBECBAACADCEECECAACC,CCAEEECCDBACADAAEAADBDEECDBDCCAABBAEDCEADECDD,99999DCEDCBBCCBCEDEBBADDDACAAEAADBBBEACDAECCEBCEEC,AACEDBCBABDBADBABDDBADDCACBABBCCEDAADDDBBDDAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,120,120,120,120,120,600,E,E,D,D,5,E,A,B,D,B,B,B,A,A,A,B,A,A,B,A,B,C,A,B,B
190005353546,2019,3164209,São Romão,31,MG,26,F,1,3,1,3164209,São Romão,31,MG,1,8,1,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,F,F,3,B,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A
190005357986,2019,3164209,São Romão,31,MG,16,F,1,3,1,3550308,São Paulo,35,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,C,B,4,G,A,B,D,B,B,B,B,B,A,B,A,A,B,B,A,D,A,B,B
190005370142,2019,3164209,São Romão,31,MG,25,F,1,3,1,3164209,São Romão,31,MG,1,8,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,E,D,B,9,G,A,B,E,B,A,B,A,A,A,B,A,A,B,A,B,D,A,A,B
190005374324,2019,3164209,São Romão,31,MG,18,M,1,2,1,3164209,São Romão,31,MG,2,0,2,,0,31082767,3164209,São Romão,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,E,A,B,5,B,A,C,C,A,A,B,A,A,A,B,A,A,B,B,B,C,A,B,B
190005384793,2019,3164209,São Romão,31,MG,18,F,1,1,1,3151206,Pirapora,31,MG,2,0,2,1,0,31346225,3164209,São Romão,31,MG,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,425.2,393.6,492.2,430.1,AEEDEBBACCDCBDADDECBCAADCBCEBCABBAEABECCADBBA,CEABCADDACDCEBADEBBDEBEACEBABEBDBDBBCADBCADEB,BDADB99999BBCEADBCBAAACDEBCBAEDCDCABEAAADECCBBAACC,AAABCBACABDCBDECEBCCABDAABDAABBBAEEABBEDBEBCD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,140,120,120,120,120,620,H,H,A,A,6,C,A,B,D,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A
190005386317,2019,3164209,São Romão,31,MG,20,M,1,3,1,3170909,Varzelândia,31,MG,1,3,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,412.7,466.3,529.1,539.2,CEEABBCDEECBDDABADEDBCBDCBBEDEAABCCDDCACBBACC,ACBEABAEDAADABBAEABCBACBACEDEACEBDCACDBECACDB,99999CEACADDCDCEDAEBBCADAEDBDECBCEADBBEAABCABBAAED,ACBEDCCBADADDBCBCECDBEEBBCBEBDEDBCEADDDBABBAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,3,0,0,0,0,0,0,H,H,F,F,1,B,A,B,C,A,B,B,B,A,A,B,A,A,A,A,A,B,A,A,B
190005718991,2019,3164209,São Romão,31,MG,25,F,1,3,1,3164209,São Romão,31,MG,1,8,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,A,8,G,A,B,E,B,B,B,A,A,A,A,A,A,C,B,A,E,A,A,B
190005728825,2019,3164209,São Romão,31,MG,19,F,1,4,1,3151206,Pirapora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,422.5,455.3,507.2,524.3,CDBDDDADDBABBDEBBDBCDDAEAEDBAECEBEDCDBBBDBEDC,DBACEBB.BBBADBACEADCECADACADEECBBB.CABDDBBBBB,99999DDAEBABCCADCEEEBBECDAEAECCDEBABEBAECAEBEABDBC,AEBDCCEEADADCBCEADDACDDDDDDDBDBAAEBECBCBEADAE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,140,120,100,100,60,520,B,G,A,D,4,B,A,B,C,B,B,B,A,B,A,A,A,A,B,B,A,C,A,B,B
190005730250,2019,3164209,São Romão,31,MG,18,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,394,511.6,505,438.5,EBABCDBACDCEAEDABDDBDCBCCBBDDACEDDDBDABDDBCDD,ADACCDBCCDAADCABAAEECBDCECDBEAEABBCEDDCABDCBC,99999BADABAEBBCECCEBCEDCEABAADCDBBEAAEDEECBEEACDCA,DCBCADBCBAEBCBBDCBCACBDDBECBBDAACBDBDCDEDECEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,100,140,40,520,C,D,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A
