NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001223982,2019,3151206,Pirapora,31,MG,19,F,1,3,1,3106200,Belo Horizonte,31,MG,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,508,512,515,450.1,486.8,449.2,393.1,CDEEECBDDCCEADBADEBBDEEDEBDEDDBABBDBBEEDABCDD,ABAAECEEAAAEDCAADBEAEDBABBCCEBBADEDECEBCABAEE,99999CBECECBABEEECAAECCCAEABEBDBDBDCEEDAEBECECBCCA,ECBBBEBCBEBBAABBCBCAABBEACBCDCBECDBBAEDADACDC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,140,160,120,80,0,500,C,C,B,B,3,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,D,A,B,A
190001224015,2019,3151206,Pirapora,31,MG,19,F,1,3,1,3151206,Pirapora,31,MG,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,C,5,D,A,B,D,B,A,B,A,A,A,A,A,A,B,B,A,D,A,B,B
190001227575,2019,3151206,Pirapora,31,MG,26,M,1,2,1,3151206,Pirapora,31,MG,1,9,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,E,C,B,3,G,A,B,C,A,B,B,A,B,A,B,A,A,B,A,B,C,B,B,B
190001248599,2019,3126703,Francisco Sá,31,MG,21,F,1,3,1,3126703,Francisco Sá,31,MG,1,3,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126703,Francisco Sá,31,MG,1,1,1,1,504,508,512,516,333.5,441.4,484.9,434.2,EACDBDABDACBEBCACEBCDEDCBCCABDBCADCDCAECEBBEA,ABCBDABECEABEBCBCBEACDDCAEDEABCBDEBACDBDAECBD,DBCDA99999CEBACDECAEBCDACBDBADCACBEAADCBBCBDEACABC,CABECBDCECDEADEBADECDAEACDACBAEBACACEBBDCEBAE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,100,120,120,120,80,540,B,A,A,B,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190001259312,2019,3151206,Pirapora,31,MG,18,M,1,3,1,3151206,Pirapora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,508,512,515,548.6,497.6,481.6,526.9,.EECADD.DDECCBACECDADDAEEBCDCCBAEDBBEDCACBADB,ABAEBBBDCA*BCBDBCDBEEDBCAACAEAAEBBDBDBDBCBCDB,99999CDCDEAECBDEBCBCCDBEDBAABDCDCBDCDEDBECBECDEEBB,*CCBDBACBCCBDDCDCECACDCCBCBCBEBDCBCBBCBDDDDEA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,6,0,0,0,0,0,0,D,E,D,D,3,C,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B
190001263042,2019,3151206,Pirapora,31,MG,29,M,1,3,1,3550308,São Paulo,35,SP,1,11,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,B,F,F,3,D,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,A,B,B
190001263050,2019,3151206,Pirapora,31,MG,24,F,2,2,1,3151206,Pirapora,31,MG,1,7,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,509,514,515,374.5,531.7,571.3,465,CEECBEAEDBBD*BBADBACDABDEABEDCBCBDABDBBDEDCDB,ACABAACCDBAEABBECACAECCBBCBADBCABDDEAAEBBEEDD,99999CCBDACDCBCABDEBBACDEDBCDEBADAADEBEACDCBDCDECE,ECBACEBBBBCBDBABCBABDECBDCEECBCCABCDBCDCDCCDA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,120,140,180,100,700,E,G,D,D,2,D,A,B,B,B,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190001270063,2019,3151206,Pirapora,31,MG,17,M,1,1,1,3151206,Pirapora,31,MG,2,0,2,1,0,31081892,3151206,Pirapora,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,504,507,511,516,511.8,467.1,571.8,534.3,CECAEDBADDBBEDBACBCEEABDDBBBCBBDECDECDADDCCDB,EECCCAAECBCEEBDEBDCAEECCBABEACCCDAABEABDEBCDD,99999EBAADCEBBBDDBCEDAAEEDEAEDCCCCCDEADAADEDBCCCEE,EBAEBBCADBCCACCDCDEDCDDCDCCEBBDCECDECEDABBADB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,100,120,120,80,80,500,F,H,E,F,3,B,A,B,D,A,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
190001273848,2019,3151206,Pirapora,31,MG,18,F,1,3,1,3151206,Pirapora,31,MG,2,0,3,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,509,514,515,611.3,576.7,621.2,680.3,ABECBCDEADCACDDCBEDABDCCAEBDCBBCBDBEAECDABADC,DCEBEEDCCBAEACEDECEDBBEDCCCDDC*BADDAAEDBADADD,EBBAD99999BACEBAADECDAADDDBCDEDBDBADBCCAACCBCCABCD,EDEADCEBABCABBECDACCBDEBBADDDBDCDABEACBEBDCAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,180,200,160,160,860,C,E,B,C,7,E,A,B,D,B,A,B,A,B,A,A,A,A,B,B,A,C,A,A,B
190001277634,2019,3151206,Pirapora,31,MG,19,F,1,2,1,3151206,Pirapora,31,MG,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,F,E,C,B,4,E,A,C,C,A,A,B,B,A,A,A,A,A,B,A,A,C,B,A,B
190001277651,2019,3151206,Pirapora,31,MG,20,M,1,3,1,3507506,Botucatu,35,SP,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,D,C,B,4,E,A,C,D,B,A,B,A,B,B,B,A,A,B,A,A,C,A,A,B
190001277839,2019,3151206,Pirapora,31,MG,19,F,1,3,1,3151206,Pirapora,31,MG,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,510,513,515,500.1,529.4,533.3,463.1,CCEABCEDADCAEEDDBBDAEADDCDEBABBCEACCDBEEAEBBD,ABCCEBDBABBDABAEDCDECEADBDBAEBDACAEBCACBABABE,ADBBE99999BABCEDCACECACAAAACDCCBEEDCDEBEBBEBDAADEE,DBCDCDABACAACCEDBDCADDBDADDEBBCDAEBBEDEBBEAAD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,120,160,140,160,740,E,E,C,B,4,C,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,E,A,B,B
190001277989,2019,3151206,Pirapora,31,MG,30,F,3,3,1,3151206,Pirapora,31,MG,1,12,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,507,511,515,462.4,518.5,543,462.1,ACDDECAECDCEAABBEBBCADEDBDCEACABBEDBECADDAADC,DEBCABAEDBABDBDAECCACBDEEABDAABECBADCBBDEDCDB,99999ECCBDBCBCCDABEEDAEECDDEECCCACDBEBAACDDBAECBAB,BCAECDECAADBADBAEDABDEDEABAEBCBEBEDCABDEAADCC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,100,120,100,80,0,400,B,C,D,B,6,E,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B
190001278226,2019,3151206,Pirapora,31,MG,42,F,1,2,1,3151206,Pirapora,31,MG,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,507,511,515,413.9,478,542.8,539.4,BAEDCDDADDCBABBCADCCEECABCCCCCCEBBDCCCBEBBCDC,BEECBACDEABBEECCECECCECBEDBBBBBBBBEEDBBACBBBB,99999CDEDDDCBCEDDAEEDEAECDEEEEDCADBAEACAADCDBCECAA,ACEEABDBABACBDDAAEBDCCCABCBCBCCBBBCBDBECCBCCB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,120,100,80,100,40,440,B,B,B,B,4,D,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
190001278989,2019,3164209,São Romão,31,MG,18,F,1,3,1,3108602,Brasília de Minas,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,412.7,471.5,441.7,422.4,ABCEBEABABDCAEDAEAECDEDBDCBDBAEABEEDDCDBEDDDE,AADCACADDECECCBBBBACEECBBECEEBBBBEECADEABACAE,BBAEA99999DBADCABEEEECAEEEAACEEABDBEBDAEEEAAEADECC,CEDEBDEDDCEAEEDEABEAEBEECCBEBECAAECACBDCAEEDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,80,100,80,0,380,C,E,A,A,2,A,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
190001279141,2019,3151206,Pirapora,31,MG,26,F,1,3,1,2911709,Guanambi,29,BA,1,9,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,507,511,518,433.4,435.5,516,515.6,DCDBAEECEBCECBDCEEDBECCBBCEBDCCEADADDAADDDEDD,BDBCDCAEDADCADACDBBCBCBEDBABBACECDDCBBDAEEEEE,99999ECEADCCADBCADBBCAAEBEAEBEBCCBCAEDDAABACBEBCDB,DECCABCEBDBDCDCACADABDCDDDDDDCCCDBDDDDACDDDCD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,100,120,0,460,E,B,A,A,7,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,E,A,A,B
190001279265,2019,3126703,Francisco Sá,31,MG,18,F,1,4,1,3126703,Francisco Sá,31,MG,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126703,Francisco Sá,31,MG,1,1,1,1,505,507,511,518,456.2,474.2,449.7,450.7,BDBCADCDEDECCECABCBBCABBDCCBEEBBBEEDDABEECBCD,ECECBEBACADBDCBCBEBEBECBDDBEAAAEBADEABADBADCA,CEDBA99999DBBBEECADEEAAEBBBBEEDACEBABEBAACEDCACCDE,DEDCEECBBAEDBCBECBAABCBECBDDEAAADBBBCEDEAAECB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,200,160,160,160,800,E,E,C,C,4,C,A,B,D,B,A,B,B,A,A,B,A,A,B,A,B,D,A,B,B
190001279486,2019,3126703,Francisco Sá,31,MG,32,F,0,1,1,3126703,Francisco Sá,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126703,Francisco Sá,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,A,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190001279574,2019,3151206,Pirapora,31,MG,19,M,1,1,1,3151206,Pirapora,31,MG,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,509,514,515,443,437.5,576,378.9,AEECEDBDDCEBCABCCECCCABEADCECBABDAAEECDABCBDD,DCBEEBBCACDDAAADDEBEBCEBBCBCEDBDBDBADBDCCBCDA,EBBAD99999BECCBDBEECACADDDACDECDDCCEBDAAADCAACDEBB,EABECCBCBBCDCCDBCBACDBCBBBBDBCDCCBEBBDEBDCDCD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,120,140,120,120,140,640,C,E,D,B,4,E,A,B,D,B,B,B,B,B,A,A,A,A,D,A,A,D,B,B,B
190001279705,2019,3151206,Pirapora,31,MG,19,F,1,2,1,3151206,Pirapora,31,MG,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,510,513,518,436.6,540.9,501.2,424.9,ACBDBCBECDCEAECEDECCDDEDCECDABCEBCDDADEBDCBDD,DEACEADBDCBCABAAEBAECDEBCEBDBABDCA*BEABEBBCCE,99999DDCCABBCAECDACEBDDEDDABCBEDDCEDBEBEBDCCEADDAB,BBDCBCDAEDCDBCEEDCAABECACBDCBAADCBBDAEADBCDAB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,0,480,E,B,B,B,5,G,D,B,D,B,E,B,A,B,B,B,A,A,A,A,A,E,A,C,B
190001280027,2019,3151206,Pirapora,31,MG,18,F,1,0,1,3151206,Pirapora,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,510,513,518,573.6,578.2,612.8,495.2,CDDBBBCCCCDBBCABEEABCBCBEDACAABCBCDAECDECDDAE,EEDCBEABABBDDBAECBADAABACEBEABCACBEADEBBAADCD,ADBBE99999AB.CBCCDAECDDBEDAADEEDECDCCEDEBAECCDBACC,DDCCCBCDADEBCDAECBDCCBECABDEECABEBDCDCBEBADED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,140,120,100,120,0,480,F,D,B,B,3,D,A,C,E,A,A,B,A,B,B,B,A,A,B,A,B,D,B,B,B
190001280146,2019,3151206,Pirapora,31,MG,22,M,1,3,1,3151206,Pirapora,31,MG,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,509,514,515,706.1,671.4,628.5,766,AAECBCDEADCBCDDDBEBDBDABAECDBDBAEDCDACEEBDADC,ACABEEBCCBABADADDACDBBABCACEDCEBBCCBEEADBEECB,EBBAD99999BAEDCDEDEDDAADEECCDECBEBAABCDAAECBCCABCA,ECEADBEBAECBCDBACECEAABDCADECBDCDDDDDDDDDDDDA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,160,160,180,140,800,F,E,C,C,3,G,A,C,D,B,A,B,B,B,A,A,A,A,B,B,A,D,A,C,B
190001280160,2019,3151206,Pirapora,31,MG,59,F,2,3,1,3118809,Coração de Jesus,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,506,508,512,517,401.7,427.9,416.8,372.9,DBBACEDBEEAEBEEBCEBCEACDADDDEECBCBAACCABDCBBD,BDAAABA*DECDADDBABACBDCBDEEBEBECBDEEBACAEACAC,99999EEBDDADCCCCECDECDDECAEBBEAAAEDAADACBBADBDEEBC,CCEDEAABAAAEEABCBCEECEADACCECBACADAAEAEBECEEC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,80,120,80,80,0,360,H,B,A,B,6,E,A,C,D,A,B,B,A,B,A,A,A,A,B,A,B,C,B,B,B
190001280324,2019,3151206,Pirapora,31,MG,24,F,1,3,1,3151206,Pirapora,31,MG,1,7,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,506,508,512,517,530.7,595.2,620.5,593.9,AEDDEDAAEBBACDEBCABCEACDDDAABDDEBAEBAECEEDCAD,ABAAACBDCEBECCBBDCBEDDBBAACDBACDBEDEACCCABCEC,99999BDACACCABAECEBCBBDCCEDBBCCDEBDAADCBECDEEAADCD,CACDEAECABADDECBBACDCDEABDACADECACABDBEEDEDBC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,140,120,120,120,20,520,H,E,B,B,3,E,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
